query,pharmacy,rawProductName,displayProductName,laboratory,activeIngredient,strength,quantity,unitCountKey,commercialVariantKey,dosageFormClass,combinationKey,matchKey,presentationKey,price,channel,stock,onlineUrl
amoxicilina suspension,ecofarmacias,Amoxicilina Acido Clavulanico 400/57mg Suspensión oral 70ml,Amoxicilina Acido Clavulanico 400/57mg Suspensión oral 70ml,null,amoxicilina,57mg,null,null,null,fluid-oral,acido,amoxicilina|70ml,amoxicilina|70ml|bio:unknown|brand:unknown|combo:acido|form:fluid-oral,5960,store,false,https://www.ecofarmacias.cl/producto/amoxicilina-acido-clavulanico-400-57mg-suspension-oral-70ml/
amoxicilina suspension,araucomed,Amoxicilina Acido Clavulanico 400/57mg Suspensión oral 70ml (Seven Pharma),Amoxicilina Acido Clavulanico 400/57mg Suspensión oral 70ml (Seven Pharma),Seven Pharma,amoxicilina,57mg,null,null,null,fluid-oral,acido,amoxicilina|70ml,amoxicilina|70ml|bio:unknown|brand:sevenpharma|combo:acido|form:fluid-oral,6290,store,true,https://farmacia.araucomed.com/antibioticos/amoxicilina-acido-clavulanico-400-57mg-suspension-oral-70ml-seven-pharma
amoxicilina suspension,araucomed,Amoxicilina Acido Clavulanico 400/57mg Suspensión oral 70ml (Hospifarma),Amoxicilina Acido Clavulanico 400/57mg Suspensión oral 70ml (Hospifarma),Hospifarma,amoxicilina,57mg,null,null,null,fluid-oral,acido,amoxicilina|70ml,amoxicilina|70ml|bio:unknown|brand:hospifarma|combo:acido|form:fluid-oral,6290,store,true,https://farmacia.araucomed.com/antibioticos/zolimax-duo-400-57-x70ml
amoxicilina suspension,dr-simi,Amoxicilina 400 mg ácido clavulánico 57 mg polvo para suspensión oral 70 mL,Amoxicilina 400 mg ácido clavulánico 57 mg polvo para suspensión oral 70 mL,SEVEN PHARMA,amoxicilina,400mg,null,null,null,fluid-oral,null,amoxicilina|70ml,amoxicilina|70ml|bio:false|brand:sevenpharma|form:fluid-oral,7960,store,true,https://www.drsimi.cl/amoxicilina-ac-clav-400-57-1-polvo-para-suspension-oral-ch50380-1/p
amoxicilina suspension,sermecoop,Amoxicilina/Ácido Clavulánico Suspension 400/57 Mg X 70 Ml,Amoxicilina/Ácido Clavulánico Suspension 400/57 Mg X 70 Ml,null,amoxicilina,57mg,null,null,null,fluid-oral,acido,amoxicilina|70ml|70,amoxicilina|70ml|70|bio:unknown|brand:unknown|combo:acido|form:fluid-oral,8990,store,false,https://www.farmaciasermecoop.cl/index.php/online/detalleproducto?p_=21044&d_=1
amoxicilina suspension,araucomed,Amoval Duo 400mg/5ml solucion oral 70ml,Amoval Duo 400mg/5ml solucion oral 70ml,null,amoval,400mg,null,null,duo,fluid-oral,null,amoval|70ml,amoval|70ml|bio:unknown|brand:unknown|var:duo|form:fluid-oral,9790,store,true,https://farmacia.araucomed.com/antibioticos/amoval-duo-400mg-5ml-solucion-oral-70ml
amoxicilina suspension,sermecoop,Amoval Duo 400 (amoxicilina) 400mg/5ml Susp Oral 70ml,Amoval Duo 400mg/5ml solucion oral 70ml,null,amoval,400mg,null,null,duo,fluid-oral,null,amoval|70ml,amoval|70ml|bio:unknown|brand:unknown|var:duo|form:fluid-oral,12790,store,false,https://www.farmaciasermecoop.cl/index.php/online/detalleproducto?p_=19627&d_=1
amoxicilina suspension,araucomed,Amoval 250mg/5ml jarabe 100ml,Amoval 250mg/5ml jarabe 100ml,null,amoval,250mg,null,null,null,fluid-oral,null,amoval|100ml,amoval|100ml|bio:unknown|brand:unknown|form:fluid-oral,10490,store,true,https://farmacia.araucomed.com/antibioticos/amoval-250mg-5ml-jarabe-100ml
amoxicilina suspension,sermecoop,Amoval (amoxicilina) 250mg/5ml Suspensión Oral 100ml,Amoval 250mg/5ml jarabe 100ml,null,amoval,250mg,null,null,null,fluid-oral,null,amoval|100ml,amoval|100ml|bio:unknown|brand:unknown|form:fluid-oral,12790,store,true,https://www.farmaciasermecoop.cl/index.php/online/detalleproducto?p_=1692&d_=1
amoxicilina suspension,araucomed,Clavinex Duo Forte 800/57 suspensión oral 35 ml.,Clavinex Duo Forte 800/57 suspensión oral 35 ml.,null,clavinex,35ml,null,null,duo,fluid-oral,null,clavinex|35ml,clavinex|35ml|bio:unknown|brand:unknown|var:duo|form:fluid-oral,13490,store,true,https://farmacia.araucomed.com/antibioticos/clavinex-duo-forte-800-57-suspension-oral-35-ml
amoxicilina suspension,dr-simi,Clavam Duo amoxicilina 400 mg ácido clavulánico 57 mg polvo para suspensión oral 70 mL,Clavam Duo amoxicilina 400 mg ácido clavulánico 57 mg polvo para suspensión oral 70 mL,EUROFARMA,clavam,400mg,null,null,duo,fluid-oral,null,clavam|70ml,clavam|70ml|bio:false|brand:eurofarma|var:duo|form:fluid-oral,13960,store,true,https://www.drsimi.cl/amoxicilina-ac--clav-400-57-1-polvo-para-suspension-oral-con-solvente-70-ml-amoxicilina-acido-clavulanico/p
amoxicilina suspension,araucomed,Clavinex Duo 400/57 solución oral x 35 ml.,Clavinex Duo 400/57 solución oral x 35 ml.,null,clavinex,35ml,null,null,duo,fluid-oral,null,clavinex|35ml|35,clavinex|35ml|35|bio:unknown|brand:unknown|var:duo|form:fluid-oral,13990,store,true,https://farmacia.araucomed.com/antibioticos/clavinex-duo-400-57-solucion-oral-x-35-ml
amoxicilina suspension,ecofarmacias,Amoval Amoxicilina 250 mg/5ml Suspensión x 100 mL DESCUENTO,Amoval 250 mg/5 mL x 100 mL Polvo Para Suspensión Oral,null,amoval,250mg,null,null,null,fluid-oral,null,amoval|100ml|100,amoval|100ml|100|bio:unknown|brand:unknown|form:fluid-oral,14200,store,true,https://www.ecofarmacias.cl/producto/amoval-amoxicilina-250-mg-5ml-suspension-x-100-ml-descuento/
amoxicilina suspension,ahumada,Amoval 250 mg/5 mL x 100 mL Polvo Para Suspensión Oral,Amoval 250 mg/5 mL x 100 mL Polvo Para Suspensión Oral,null,amoval,250mg,null,null,null,fluid-oral,null,amoval|100ml|100,amoval|100ml|100|bio:unknown|brand:unknown|form:fluid-oral,17302,cmr,true,https://www.farmaciasahumada.cl/amoval-250-mg-5-ml-x-100-ml-polvo-para-suspension-oral-11211.html
amoxicilina suspension,sermecoop,Amoval Duo (amoxicilina) 1000mg/5ml Jarabe X50 Ml,Amoval Duo (amoxicilina) 1000mg/5ml Jarabe X50 Ml,null,amoval,1000mg,null,null,duo,fluid-oral,null,amoval|50ml|50,amoval|50ml|50|bio:unknown|brand:unknown|var:duo|form:fluid-oral,14390,store,false,https://www.farmaciasermecoop.cl/index.php/online/detalleproducto?p_=20756&d_=1
amoxicilina suspension,ahumada,Amoval Duo 1000 mg/5 mL x 50 mL Polvo Para Suspensión Oral Con Solvente,Amoval Duo (amoxicilina) 1000mg/5ml Jarabe X50 Ml,null,amoval,1000mg,null,null,duo,fluid-oral,null,amoval|50ml|50,amoval|50ml|50|bio:unknown|brand:unknown|var:duo|form:fluid-oral,16237,cmr,true,https://www.farmaciasahumada.cl/amoval-duo-1000-mg-5-ml-x-50-ml-polvo-para-suspension-oral-con-solvente-47367.html
amoxicilina suspension,araucomed,Amoval Duo 1000mg/5ml solucion oral 120ml,Amoval Duo 1000mg/5ml solucion oral 120ml,null,amoval,1000mg,null,null,duo,fluid-oral,null,amoval|120ml,amoval|120ml|bio:unknown|brand:unknown|var:duo|form:fluid-oral,17990,store,true,https://farmacia.araucomed.com/antibioticos/amoval-duo-1000mg-5ml-solucion-oral-120ml
amoxicilina suspension,ecofarmacias,Maximox 400/57 Amoxicilina 57 mg/5mL Suspensión 70 mL,Maximox 400/57 Amoxicilina 57 mg/5mL Suspensión 70 mL,null,maximox,57mg,null,null,null,fluid-oral,null,maximox|70ml,maximox|70ml|bio:unknown|brand:unknown|form:fluid-oral,18190,store,false,https://www.ecofarmacias.cl/producto/maximox-400-57-amoxicilina-57-mg-5ml-suspension-70-ml/
amoxicilina suspension,ahumada,Amoval Duo  400 mg/5mL x 70 mL Polvo Para Suspensión Oral,Amoval Duo  400 mg/5mL x 70 mL Polvo Para Suspensión Oral,null,amoval,400mg,null,null,duo,fluid-oral,null,amoval|70ml|70,amoval|70ml|70|bio:unknown|brand:unknown|var:duo|form:fluid-oral,18284,cmr,true,https://www.farmaciasahumada.cl/amoval-duo--400-mg-5ml-x-70-ml-polvo-para-suspension-oral-23097.html
amoxicilina suspension,sermecoop,Amoval Duo (amoxicilina) 1000mg/5ml Suspensión Oral 90ml,Amoval Duo (amoxicilina) 1000mg/5ml Suspensión Oral 90ml,null,amoval,1000mg,null,null,duo,fluid-oral,null,amoval|90ml,amoval|90ml|bio:unknown|brand:unknown|var:duo|form:fluid-oral,19990,store,false,https://www.farmaciasermecoop.cl/index.php/online/detalleproducto?p_=20757&d_=1
amoxicilina suspension,ahumada,Maximox 400 mg/57 mg x 70 mL Polvo Para Suspensión Oral Con Solvente,Maximox 400 mg/57 mg x 70 mL Polvo Para Suspensión Oral Con Solvente,null,maximox,400mg,null,null,null,fluid-oral,null,maximox|70ml|70,maximox|70ml|70|bio:unknown|brand:unknown|form:fluid-oral,20467,cmr,true,https://www.farmaciasahumada.cl/maximox-400-mg-57-mg-x-70-ml-polvo-para-suspension-oral-con-solvente-68506.html
amoxicilina suspension,araucomed,Clavinex Duo Forte 800/57 suspensión oral 70 ml.,Clavinex Duo Forte 800/57 suspensión oral 70 ml.,null,clavinex,70ml,null,null,duo,fluid-oral,null,clavinex|70ml,clavinex|70ml|bio:unknown|brand:unknown|var:duo|form:fluid-oral,20990,store,true,https://farmacia.araucomed.com/antibioticos/clavinex-duo-forte-800-57-solucion-oral-70ml
amoxicilina suspension,ecofarmacias,Clavinex Duo Forte Amoxicilina 70ml susp oral DESCUENTO,Clavinex Duo Forte 800/57 suspensión oral 70 ml.,null,clavinex,70ml,null,null,duo,fluid-oral,null,clavinex|70ml,clavinex|70ml|bio:unknown|brand:unknown|var:duo|form:fluid-oral,21990,store,false,https://www.ecofarmacias.cl/producto/clavinex-duo-forte-amoxicilina-70ml-acido-clavulanico-susp-oral-descuento/
amoxicilina suspension,ahumada,Amobiotic BID 1000 mg/5 mL x 90 mL Polvo para Suspensión Oral con Solvente,Amobiotic BID 1000 mg/5 mL x 90 mL Polvo para Suspensión Oral con Solvente,null,amobiotic,1000mg,null,null,bid,fluid-oral,null,amobiotic|90ml|90,amobiotic|90ml|90|bio:unknown|brand:unknown|var:bid|form:fluid-oral,21029,cmr,true,https://www.farmaciasahumada.cl/amobiotic-bid-1000-mg-5-ml-x-90-ml-polvo-para-suspension-oral-con-solvente-40951.html
amoxicilina suspension,ahumada,Ambilan Bid 400/57 Suspensión Oral 70 mL,Ambilan Bid 400/57 Suspensión Oral 70 mL,null,ambilan,70ml,null,null,bid,fluid-oral,null,ambilan|70ml,ambilan|70ml|bio:unknown|brand:unknown|var:bid|form:fluid-oral,21102,store,true,https://www.farmaciasahumada.cl/ambilan-bid-400-57-suspension-oral-70-ml-94520.html
amoxicilina suspension,ahumada,Amoval Duo 1000 mg/5 mL x 90 mL Polvo Para Suspensión Oral Con Solvente,Amoval Duo 1000 mg/5 mL x 90 mL Polvo Para Suspensión Oral Con Solvente,null,amoval,1000mg,null,null,duo,fluid-oral,null,amoval|90ml|90,amoval|90ml|90|bio:unknown|brand:unknown|var:duo|form:fluid-oral,21104,cmr,true,https://www.farmaciasahumada.cl/amoval-duo-1000-mg-5-ml-x-90-ml-polvo-para-suspension-oral-con-solvente-47369.html
amoxicilina suspension,ahumada,Amoval Duo 1000 mg/5ml x 120 ml Polvo para Suspensión Oral con Solvente,Amoval Duo 1000 mg/5ml x 120 ml Polvo para Suspensión Oral con Solvente,null,amoval,1000mg,null,null,duo,fluid-oral,null,amoval|120ml|120,amoval|120ml|120|bio:unknown|brand:unknown|var:duo|form:fluid-oral,21337,cmr,true,https://www.farmaciasahumada.cl/amoval-duo-1000-mg-5ml-x-120-ml-polvo-para-suspension-oral-con-solvente-89898.html
amoxicilina suspension,salcobrand,Ambilan Bid Forte Amoxicilina / Ácido Clavulánico Suspensión Oral 70ml,Ambilan Bid Forte Amoxicilina / Ácido Clavulánico Suspensión Oral 70ml,Ambilan Bid,ambilan,70ml,null,null,null,fluid-oral,acido,ambilan|70ml,ambilan|70ml|bio:unknown|brand:ambilanbid|combo:acido|form:fluid-oral,23839,online,true,https://salcobrand.cl/products/ambilan-bid-forte-amoxicilina-acido-clavulanico-suspension-oral-70ml?default_sku=590255
amoxicilina suspension,sermecoop,Ambilan Bid Forte (amoxicilina/clavulanico) 800/57mg Susp Oral 90ml,Ambilan Bid Forte (amoxicilina/clavulanico) 800/57mg Susp Oral 90ml,null,ambilan,57mg,null,null,null,fluid-oral,clavulanico,ambilan|90ml,ambilan|90ml|bio:unknown|brand:unknown|combo:clavulanico|form:fluid-oral,25990,store,false,https://www.farmaciasermecoop.cl/index.php/online/detalleproducto?p_=21758&d_=1
amoxicilina suspension,ahumada,Ambilan Bid Forte 800 mg/57 mg x 90 mL Polvo Para Suspensión Oral,Ambilan Bid Forte 800 mg/57 mg x 90 mL Polvo Para Suspensión Oral,null,ambilan,800mg,null,null,bid,fluid-oral,null,ambilan|90ml|90,ambilan|90ml|90|bio:unknown|brand:unknown|var:bid|form:fluid-oral,27742,cmr,true,https://www.farmaciasahumada.cl/ambilan-bid-forte-800-mg-57-mg-x-90-ml-polvo-para-suspension-oral-46933.html
amoxicilina suspension,ahumada,Clavinex Duo Forte 800 mg/57 mg/5 ml x 100 ml Polvo para Suspensión Oral con Solvente,Clavinex Duo Forte 800 mg/57 mg/5 ml x 100 ml Polvo para Suspensión Oral con Solvente,null,clavinex,800mg,null,null,duo,fluid-oral,null,clavinex|100ml|100,clavinex|100ml|100|bio:unknown|brand:unknown|var:duo|form:fluid-oral,28132,cmr,true,https://www.farmaciasahumada.cl/clavinex-duo-forte-800-mg-57-mg-5-ml-x-100-ml-polvo-para-suspension-oral-con-solvente-87875.html
amoxicilina suspension,salcobrand,Ambilan Bid Forte Amoxicilina / Ácido Clavulánico Suspensión Oral 90ml,Ambilan Bid Forte Amoxicilina / Ácido Clavulánico Suspensión Oral 90ml,Ambilan Bid,ambilan,90ml,null,null,null,fluid-oral,acido,ambilan|90ml,ambilan|90ml|bio:unknown|brand:ambilanbid|combo:acido|form:fluid-oral,28399,online,true,https://salcobrand.cl/products/ambilan-bid-forte-amoxicilina-acido-clavulanico-suspension-oral-90ml?default_sku=438212
amoxicilina suspension,farmex,"Amoxicilina 500 mg / 5 mL x 60 mL ""Ley Cenabast""","Amoxicilina 500 mg / 5 mL x 60 mL ""Ley Cenabast""",OPKO,amoxicilina,500mg,null,null,null,null,null,amoxicilina|60ml|60,amoxicilina|60ml|60|bio:unknown|brand:opko,1795,store,true,https://farmex.cl/products/amoxicilina-500-mg-5-ml-x-60-ml-ley-cenabast?_pos=7&_psq=amoxicilina&_psid=77b57d3eb&_ss=e
amoxicilina suspension,easyfarma,Amoxicilina 250 mg/5ml 60...,Amoxicilina 250 mg/5ml 60...,null,amoxicilina,250mg,null,null,null,null,null,amoxicilina|5ml,amoxicilina|5ml|bio:unknown|brand:curaespring,1990,store,true,https://nuevo.easyfarma.cl/102869-amoxicilina-250-mg-5ml-60-ml-curaespring.html
amoxicilina suspension,easyfarma,Amoxicilina 250mg/5ml x 60 ml,Amoxicilina 250mg/5ml x 60 ml,null,amoxicilina,250mg,null,null,null,null,null,amoxicilina|60ml|60,amoxicilina|60ml|60|bio:unknown|brand:unknown,1990,store,true,https://nuevo.easyfarma.cl/32707-amoxicilina-250mg-5ml.html
amoxicilina suspension,ecofarmacias,Amoxicilina 250 mg/5 ml 60 ml (CuraeSpring),Amoxicilina 250 mg/5 ml 60 ml (CuraeSpring),null,amoxicilina,250mg,null,null,null,null,null,amoxicilina|60ml,amoxicilina|60ml|bio:true|brand:unknown,2100,store,false,https://www.ecofarmacias.cl/producto/amoxicilina-250-mg-5-ml-60-ml-curaespring/
amoxicilina suspension,easyfarma,Amoxicilina 500 mg/5mL...,Amoxicilina 500 mg/5mL...,null,amoxicilina,500mg,null,null,null,null,null,amoxicilina|5ml,amoxicilina|5ml|bio:unknown|brand:unknown,2990,store,true,https://nuevo.easyfarma.cl/26106-amoxicilina-500mg-susp-60-ml.html
amoxicilina suspension,easyfarma,Amoxicilina 500mg/5ml 60 Ml...,Amoxicilina 500mg/5ml 60 Ml...,null,amoxicilina,500mg,null,null,null,null,null,amoxicilina|60ml,amoxicilina|60ml|bio:unknown|brand:opko,2990,store,true,https://nuevo.easyfarma.cl/103873-amoxicilina-500mg-5ml-60-ml-lab-opko.html
amoxicilina suspension,easyfarma,Amoxicilina/Acido...,Amoxicilina/Acido...,null,amoxicilina,null,null,null,null,null,acido,amoxicilina,amoxicilina|bio:unknown|brand:unknown|combo:acido,7490,store,true,https://nuevo.easyfarma.cl/102872-amoxicilina-acido-clavulanico-400mg-57mg-70-ml.html
amoxicilina suspension,easyfarma,Amoxicilina + Acido...,Amoxicilina + Acido...,null,amoxicilina,null,null,null,null,null,acido,amoxicilina,amoxicilina|bio:unknown|brand:ascend|combo:acido,7990,store,true,https://nuevo.easyfarma.cl/103308-amoxicilina-acido-clavulanico-500-125-x-20-comp-lab-ascend.html
amoxicilina suspension,easyfarma,Amoxicilina + Ac...,Amoxicilina + Ac...,null,amoxicilina,null,null,null,ac,null,null,amoxicilina,amoxicilina|bio:unknown|brand:unknown|var:ac,10490,store,true,https://nuevo.easyfarma.cl/32716-amoxicilina-acido-clavulanico-875-125-mg-x-20.html
amoxicilina suspension,ecofarmacias,Synulox (Amoxicilina 200mg-Ácido clauvuláncio 50mg) **Uso Veterinario**,Synulox (Amoxicilina 200mg-Ácido clauvuláncio 50mg) **Uso Veterinario**,null,synulox,200mg,null,null,uso,null,null,synulox|200mg,synulox|200mg|bio:unknown|brand:unknown|var:uso,10790,store,false,https://www.ecofarmacias.cl/producto/synulox-amoxicilina-200mg-acido-clauvulancio-50mg-uso-perritos/
amoxicilina suspension,ecofarmacias,Amobiotic Bid 1000 Con Solvente Amoxicilina 1000mg/ 5 ml 90 Ml,Amobiotic Bid 1000 Con Solvente Amoxicilina 1000mg/ 5 ml 90 Ml,null,amobiotic,1000mg,null,null,bid,null,null,amobiotic|90ml,amobiotic|90ml|bio:true|brand:unknown|var:bid,18490,store,true,https://www.ecofarmacias.cl/producto/amobiotic-bid-1000-con-solvente-amoxicilina-1000mg-5-ml-90-ml/
amoxicilina suspension,ecofarmacias,Clavinex duo forte amoxicilina 800mg ácido clavulánico 57mg 100ml DESCUENTO,Clavinex duo forte amoxicilina 800mg ácido clavulánico 57mg 100ml DESCUENTO,null,clavinex,800mg,null,null,duo,null,null,clavinex|100ml,clavinex|100ml|bio:unknown|brand:unknown|var:duo,22490,store,false,https://www.ecofarmacias.cl/producto/clavinex-duo-forte-amoxicilina-800mg-acido-clavulanico-57mg-100ml-descuento/
amoxicilina suspension,ecofarmacias,Clavinex Duo Amoxicilina 400 Mg / Acido Clavulánico 57 mg 70 Ml,Clavinex Duo Amoxicilina 400 Mg / Acido Clavulánico 57 mg 70 Ml,null,clavinex,400mg,null,null,null,null,acido,clavinex|70ml,clavinex|70ml|bio:unknown|brand:unknown|combo:acido,27690,store,true,https://www.ecofarmacias.cl/producto/clavinex-duo-amoxicilina-400-mg-acido-clavulanico-57-mg-70-ml/
amoxicilina suspension,ahumada,Zomel HP Triterapia 1 g/500 mg/20 mg 14 Blister,Zomel HP Triterapia 1 g/500 mg/20 mg 14 Blister,null,zomel,500mg,null,null,null,null,triterapia,zomel|500mg,zomel|500mg|bio:unknown|brand:unknown|combo:triterapia,43582,cmr,true,https://www.farmaciasahumada.cl/zomel-hp-triterapia-1-g-500-mg-20-mg-14-blister-75761.html
amoxicilina suspension,farmex,Amoxicilina 750 mg x 10 comprimidos.,Amoxicilina 750mg 10 Comprimidos,Amoxicilina,amoxicilina,750mg,10,10,null,solid-oral,null,amoxicilina|750mg|10,amoxicilina|750mg|10|bio:unknown|brand:unknown|form:solid-oral,1572,store,true,https://farmex.cl/products/amoxicilina-750-mg-x-10-comprimidos?_pos=8&_psq=amoxicilina&_psid=77b57d3eb&_ss=e
amoxicilina suspension,sermecoop,Amoxicilina 750mg 10 Comprimidos,Amoxicilina 750mg 10 Comprimidos,Amoxicilina,amoxicilina,750mg,10,10,null,solid-oral,null,amoxicilina|750mg|10,amoxicilina|750mg|10|bio:unknown|brand:unknown|form:solid-oral,3290,store,true,https://www.farmaciasermecoop.cl/index.php/online/detalleproducto?p_=1701&d_=1
amoxicilina suspension,cruz-verde,Amoxicilina 750 mg 10 Comprimidos,Amoxicilina 750mg 10 Comprimidos,Amoxicilina,amoxicilina,750mg,10,10,null,solid-oral,null,amoxicilina|750mg|10,amoxicilina|750mg|10|bio:unknown|brand:unknown|form:solid-oral,4990,store,true,https://www.cruzverde.cl/amoxicilina-750-mg-10-comprimidos/199267.html
amoxicilina suspension,salcobrand,Amoxicilina 750mg 10 Comprimidos,Amoxicilina 750mg 10 Comprimidos,Amoxicilina,amoxicilina,750mg,10,10,null,solid-oral,null,amoxicilina|750mg|10,amoxicilina|750mg|10|bio:unknown|brand:unknown|form:solid-oral,7039,online,true,https://salcobrand.cl/products/amoxicilina-750mg-10-comprimidos?default_sku=2201054
amoxicilina suspension,araucomed,Amoxicilina 500 mg x 21 cápsulas. (Mintlab),Amoxicilina 500 mg x 21 cápsulas. (Mintlab),Mintlab,amoxicilina,500mg,21,21,null,solid-oral,null,amoxicilina|500mg|21,amoxicilina|500mg|21|bio:unknown|brand:mintlab|form:solid-oral,1690,store,true,https://farmacia.araucomed.com/antibioticos/amoxicilina-500mg-x21cap-mintlab
amoxicilina suspension,farmex,Amoxicilina 750 mg x 10 comprimidos,Amoxicilina 750 mg x 10 comprimidos,MINTLAB,amoxicilina,750mg,10,10,null,solid-oral,null,amoxicilina|750mg|10,amoxicilina|750mg|10|bio:unknown|brand:mintlab|form:solid-oral,1690,store,true,https://farmex.cl/products/amoxicilina-comprimidos?_pos=1&_psq=amoxicilina&_psid=77b57d3eb&_ss=e
amoxicilina suspension,ecofarmacias,Amoxicilina 500 mg x 21 cápsulas (DFM) CENABAST,Amoxicilina 500mg 21 Comprimidos,null,amoxicilina,500mg,21,21,null,solid-oral,null,amoxicilina|500mg|21,amoxicilina|500mg|21|bio:true|brand:unknown|form:solid-oral,1890,store,true,https://www.ecofarmacias.cl/producto/amoxicilina-500-mg-x-21-capsulas-dfm-cenabast/
amoxicilina suspension,sermecoop,Amoxicilina 500mg 21 Comprimidos,Amoxicilina 500mg 21 Comprimidos,null,amoxicilina,500mg,21,21,null,solid-oral,null,amoxicilina|500mg|21,amoxicilina|500mg|21|bio:true|brand:unknown|form:solid-oral,2490,store,false,https://www.farmaciasermecoop.cl/index.php/online/detalleproducto?p_=19027&d_=1
amoxicilina suspension,easyfarma,Amoxicilina 750 Mg 10 Comp...,Amoxicilina 750 Mg 10 Comp...,null,amoxicilina,750mg,10,10,null,solid-oral,null,amoxicilina|750mg|10,amoxicilina|750mg|10|bio:unknown|brand:milab|form:solid-oral,1990,store,true,https://nuevo.easyfarma.cl/102790-amoxicilina-750-mg-10-comp-lab-milab.html
amoxicilina suspension,farmex,Amoxicilina 500 mg x 21 cápsulas,Amoxicilina 500 mg x 21 cápsulas,OPKO,amoxicilina,500mg,21,21,null,solid-oral,null,amoxicilina|500mg|21,amoxicilina|500mg|21|bio:unknown|brand:opko|form:solid-oral,2090,store,true,https://farmex.cl/products/amoxicilina-500-mg-x-21-capsulas-opko?_pos=4&_psq=amoxicilina&_psid=77b57d3eb&_ss=e
amoxicilina suspension,dr-simi,Amoxicilina 500 mg 21 cápsulas,Amoxicilina 500 mg 21 cápsulas,OPKO,amoxicilina,500mg,21,21,null,solid-oral,null,amoxicilina|500mg|21,amoxicilina|500mg|21|bio:true|brand:opko|form:solid-oral,2800,store,true,https://www.drsimi.cl/amoxicilina-500-mg-21-capsulas/p
amoxicilina suspension,dr-simi,Amoxicilina 750 mg 10 comprimidos,Amoxicilina 750 mg 10 comprimidos,MILAB,amoxicilina,750mg,10,10,null,solid-oral,null,amoxicilina|750mg|10,amoxicilina|750mg|10|bio:true|brand:milab|form:solid-oral,2920,store,true,https://www.drsimi.cl/amoxicilina-750-mg-10-comprimidos/p
amoxicilina suspension,easyfarma,Amoxicilina 500 mg 21 Caps....,Amoxicilina 500 mg 21 Caps....,null,amoxicilina,500mg,21,21,null,solid-oral,null,amoxicilina|500mg,amoxicilina|500mg|bio:unknown|brand:mintlab|form:solid-oral,2990,store,true,https://nuevo.easyfarma.cl/41837-amoxicilina-500mg-x-21-caps-lab-mintlab.html
amoxicilina suspension,ecofarmacias,Amoxicilina+Acido Clavulanico Clav 500/125  X 20 Comprimidos Recubiertos (Cenabast),Amoxicilina+Acido Clavulanico Clav 500/125  X 20 Comprimidos Recubiertos (Cenabast),null,amoxicilina,null,20,20,null,solid-oral,acido,amoxicilina|20,amoxicilina|20|bio:true|brand:unknown|combo:acido|form:solid-oral,4980,store,true,https://www.ecofarmacias.cl/producto/amoxicilinaacido-clavulanico-clav-500-125-x-20-comprimidos-recubiertos-cenabast/
