key,pharmacy,category,categoryName,categoryWhy,rawName,discriminator,ingredients,negatedComponents,declaredComponentCount,isAssociation,isComplete,concentrationKind,dosageForm,route,pharmaceuticalUnit,conceptOutcome,unknownAxes,mintableIfIngredientKnown,queries,url
salcobrand|https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchkey=clavam%7c14&url=https%3a%2f%2fsalcobrand.cl%2fproducts%2facido-clavulanico-125mg-amoxicilina-875mg-oral-solido-557ff42a-e4f7-41e5-afa0-b21c0e4e3a55%3fdefault_sku%3d3402056&cfmid=cfm-000928,salcobrand,G,AMBIGUOUS_AGAINST_REGISTRY,"más de un concepto candidato en el registro, sin desempate",Clavam Duo (B) Amoxicilina / ícido Clavulánico 875/125 14 Comprimidos Recubiertos,,amoxicilina+clavulanico,,2,true,true,absent,comprimido,oral,comprimido,ambiguous,conc,false,amoxicilina 500mg,https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchKey=clavam%7C14&url=https%3A%2F%2Fsalcobrand.cl%2Fproducts%2Facido-clavulanico-125mg-amoxicilina-875mg-oral-solido-557ff42a-e4f7-41e5-afa0-b21c0e4e3a55%3Fdefault_sku%3D3402056&cfmId=CFM-000928
salcobrand|https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchkey=clavam%7c20&url=https%3a%2f%2fsalcobrand.cl%2fproducts%2facido-clavulanico-125mg-amoxicilina-875mg-oral-solido-173dd599-892c-4243-923c-7305fe1fdf4b%3fdefault_sku%3d3402057&cfmid=cfm-000929,salcobrand,G,AMBIGUOUS_AGAINST_REGISTRY,"más de un concepto candidato en el registro, sin desempate",Clavam Duo (B) Amoxicilina / ícido Clavulánico 875/125 20 Comprimidos Recubiertos,,amoxicilina+clavulanico,,2,true,true,absent,comprimido,oral,comprimido,ambiguous,conc,false,amoxicilina 500mg,https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchKey=clavam%7C20&url=https%3A%2F%2Fsalcobrand.cl%2Fproducts%2Facido-clavulanico-125mg-amoxicilina-875mg-oral-solido-173dd599-892c-4243-923c-7305fe1fdf4b%3Fdefault_sku%3D3402057&cfmId=CFM-000929
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=ambilan%7c20&url=https%3a%2f%2fwww.farmaciasahumada.cl%2fambilan-bid-875-125-20-comprimidos-recubiertos-94711.html&cfmid=cfm-001236,ahumada,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita",Ambilan Bid 875/125 20 Comprimidos Recubiertos,ambilan,,,2,true,false,absent,comprimido,oral,comprimido,unresolved,ing+conc,false,amoxicilina 500mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=ambilan%7C20&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Fambilan-bid-875-125-20-comprimidos-recubiertos-94711.html&cfmId=CFM-001236
salcobrand|https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchkey=clavinex%7c14&url=https%3a%2f%2fsalcobrand.cl%2fproducts%2fclavinex-duo-cd-amoxicilina-acido-clavulanico-14-comprimidos-dispersables%3fdefault_sku%3d2974206&cfmid=cfm-000940,salcobrand,G,AMBIGUOUS_AGAINST_REGISTRY,"más de un concepto candidato en el registro, sin desempate",Clavinex Duo CD Amoxicilina / Ácido Clavulánico 14 Comprimidos Dispersables,,amoxicilina+clavulanico,,2,true,true,absent,comprimido,oral,comprimido,ambiguous,conc,false,amoxicilina 500mg,https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchKey=clavinex%7C14&url=https%3A%2F%2Fsalcobrand.cl%2Fproducts%2Fclavinex-duo-cd-amoxicilina-acido-clavulanico-14-comprimidos-dispersables%3Fdefault_sku%3D2974206&cfmId=CFM-000940
ecofarmacias|https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchkey=amoxicilina%7c70ml&url=https%3a%2f%2fwww.ecofarmacias.cl%2fproducto%2famoxicilina-acido-clavulanico-400-57mg-suspension-oral-70ml%2f&cfmid=cfm-000890,ecofarmacias,E,CONCENTRATION_MASS_ONLY_ON_NON_DISCRETE_FORM,"masa absoluta en forma liquido-oral, no es concentración completa",Amoxicilina Acido Clavulanico 400/57mg Suspensión oral 70ml,,amoxicilina+clavulanico,,2,true,true,mass-only,liquido-oral,oral,,unresolved,unit,false,amoxicilina 500mg,https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchKey=amoxicilina%7C70ml&url=https%3A%2F%2Fwww.ecofarmacias.cl%2Fproducto%2Famoxicilina-acido-clavulanico-400-57mg-suspension-oral-70ml%2F&cfmId=CFM-000890
dr-simi|https://comparafarma-api.vercel.app/api/go?slug=dr-simi&matchkey=amoxicilina%7c70ml&url=https%3a%2f%2fwww.drsimi.cl%2famoxicilina-ac-clav-400-57-1-polvo-para-suspension-oral-ch50380-1%2fp&cfmid=cfm-000890,dr-simi,E,CONCENTRATION_MASS_ONLY_ON_NON_DISCRETE_FORM,"masa absoluta en forma liquido-oral, no es concentración completa",Amoxicilina 400 mg ácido clavulánico 57 mg polvo para suspensión oral 70 mL,,amoxicilina+clavulanico,,2,true,true,mass-only,liquido-oral,oral,,unresolved,unit,false,amoxicilina 500mg,https://comparafarma-api.vercel.app/api/go?slug=dr-simi&matchKey=amoxicilina%7C70ml&url=https%3A%2F%2Fwww.drsimi.cl%2Famoxicilina-ac-clav-400-57-1-polvo-para-suspension-oral-ch50380-1%2Fp&cfmId=CFM-000890
sermecoop|https://comparafarma-api.vercel.app/api/go?slug=sermecoop&matchkey=amoxicilina%7c70ml%7c70&url=https%3a%2f%2fwww.farmaciasermecoop.cl%2findex.php%2fonline%2fdetalleproducto%3fp_%3d21044%26d_%3d1&cfmid=cfm-000889,sermecoop,E,CONCENTRATION_MASS_ONLY_ON_NON_DISCRETE_FORM,"masa absoluta en forma liquido-oral, no es concentración completa",Amoxicilina/Ácido Clavulánico Suspension 400/57 Mg X 70 Ml,,amoxicilina+clavulanico,,2,true,true,mass-only,liquido-oral,oral,,unresolved,unit,false,amoxicilina 500mg,https://comparafarma-api.vercel.app/api/go?slug=sermecoop&matchKey=amoxicilina%7C70ml%7C70&url=https%3A%2F%2Fwww.farmaciasermecoop.cl%2Findex.php%2Fonline%2Fdetalleproducto%3Fp_%3D21044%26d_%3D1&cfmId=CFM-000889
ecofarmacias|https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchkey=synulox%7c200mg&url=https%3a%2f%2fwww.ecofarmacias.cl%2fproducto%2fsynulox-amoxicilina-200mg-acido-clauvulancio-50mg-uso-perritos%2f&cfmid=cfm-000903,ecofarmacias,I,NON_HUMAN_OR_NON_MEDICATION,el nombre declara uso veterinario,Synulox (Amoxicilina 200mg-Ácido clauvuláncio 50mg) **Uso Veterinario**,,amoxicilina,,1,false,true,mass-only,,,,unresolved,form+route+unit,false,amoxicilina 500mg,https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchKey=synulox%7C200mg&url=https%3A%2F%2Fwww.ecofarmacias.cl%2Fproducto%2Fsynulox-amoxicilina-200mg-acido-clauvulancio-50mg-uso-perritos%2F&cfmId=CFM-000903
dr-simi|https://comparafarma-api.vercel.app/api/go?slug=dr-simi&matchkey=clavam%7c70ml&url=https%3a%2f%2fwww.drsimi.cl%2famoxicilina-ac--clav-400-57-1-polvo-para-suspension-oral-con-solvente-70-ml-amoxicilina-acido-clavulanico%2fp&cfmid=cfm-000916,dr-simi,E,CONCENTRATION_MASS_ONLY_ON_NON_DISCRETE_FORM,"masa absoluta en forma liquido-oral, no es concentración completa",Clavam Duo amoxicilina 400 mg ácido clavulánico 57 mg polvo para suspensión oral 70 mL,,amoxicilina+clavulanico,,2,true,true,mass-only,liquido-oral,oral,,unresolved,unit,false,amoxicilina 500mg,https://comparafarma-api.vercel.app/api/go?slug=dr-simi&matchKey=clavam%7C70ml&url=https%3A%2F%2Fwww.drsimi.cl%2Famoxicilina-ac--clav-400-57-1-polvo-para-suspension-oral-con-solvente-70-ml-amoxicilina-acido-clavulanico%2Fp&cfmId=CFM-000916
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=clavam%7c875mg%7c14&url=https%3a%2f%2fwww.farmaciasahumada.cl%2fclavam-duo-875-mg-125-mg-x-14-comprimidos-recubiertos-76448.html&cfmid=cfm-000936,ahumada,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita",Clavam Duo 875 mg/125 mg x 14 Comprimidos Recubiertos,clavam,,,2,true,false,mass-only,comprimido,oral,comprimido,unresolved,ing,true,amoxicilina 500mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=clavam%7C875mg%7C14&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Fclavam-duo-875-mg-125-mg-x-14-comprimidos-recubiertos-76448.html&cfmId=CFM-000936
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=amoval%7c100ml%7c100&url=https%3a%2f%2fwww.farmaciasahumada.cl%2famoval-250-mg-5-ml-x-100-ml-polvo-para-suspension-oral-11211.html&cfmid=cfm-000915,ahumada,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita",Amoval 250 mg/5 mL x 100 mL Polvo Para Suspensión Oral,amoval,,,0,false,false,ratio,liquido-oral,oral,,unresolved,ing+unit,true,amoxicilina 500mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=amoval%7C100ml%7C100&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Famoval-250-mg-5-ml-x-100-ml-polvo-para-suspension-oral-11211.html&cfmId=CFM-000915
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=amoval%7c50ml%7c50&url=https%3a%2f%2fwww.farmaciasahumada.cl%2famoval-duo-1000-mg-5-ml-x-50-ml-polvo-para-suspension-oral-con-solvente-47367.html&cfmid=cfm-000899,ahumada,A,MISSING_ACTIVE_INGREDIENT_VOCABULARY,token(s) con forma de molécula fuera de vocabulario: solvente,Amoval Duo 1000 mg/5 mL x 50 mL Polvo Para Suspensión Oral Con Solvente,amoval,,,0,false,false,ratio,liquido-oral,oral,,unresolved,ing+unit,true,amoxicilina 500mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=amoval%7C50ml%7C50&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Famoval-duo-1000-mg-5-ml-x-50-ml-polvo-para-suspension-oral-con-solvente-47367.html&cfmId=CFM-000899
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=optamox%7c875mg%7c21&url=https%3a%2f%2fwww.farmaciasahumada.cl%2foptamox-875-mg-x-21-comprimidos-recubiertos-64562.html&cfmid=cfm-000901,ahumada,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita",Optamox 875 mg x 21 Comprimidos Recubiertos,optamox,,,0,false,false,mass-only,comprimido,oral,comprimido,unresolved,ing,true,amoxicilina 500mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=optamox%7C875mg%7C21&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Foptamox-875-mg-x-21-comprimidos-recubiertos-64562.html&cfmId=CFM-000901
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=amobiotic%7c1000mg%7c14&url=https%3a%2f%2fwww.farmaciasahumada.cl%2famobiotic-1-g-x-14-comprimidos-dispersables-20397.html&cfmid=cfm-000883,ahumada,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita",Amobiotic 1 g x 14 Comprimidos Dispersables,amobiotic,,,0,false,false,mass-only,comprimido,oral,comprimido,unresolved,ing,true,amoxicilina 500mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=amobiotic%7C1000mg%7C14&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Famobiotic-1-g-x-14-comprimidos-dispersables-20397.html&cfmId=CFM-000883
farmex|https://comparafarma-api.vercel.app/api/go?slug=farmex&matchkey=amoval%7c1000mg%7c14&url=https%3a%2f%2ffarmex.cl%2fproducts%2famoval-tabletas-g-amoxicilina%3f_pos%3d9%26_psq%3damoxicilina%26_psid%3df6d42e63b%26_ss%3de&cfmid=cfm-000910,farmex,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita",Amoval 1 g x 14 comprimidos,amoval,,,0,false,false,mass-only,comprimido,oral,comprimido,unresolved,ing,true,amoxicilina 500mg,https://comparafarma-api.vercel.app/api/go?slug=farmex&matchKey=amoval%7C1000mg%7C14&url=https%3A%2F%2Ffarmex.cl%2Fproducts%2Famoval-tabletas-g-amoxicilina%3F_pos%3D9%26_psq%3Damoxicilina%26_psid%3Df6d42e63b%26_ss%3De&cfmId=CFM-000910
ecofarmacias|https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchkey=maximox%7c70ml&url=https%3a%2f%2fwww.ecofarmacias.cl%2fproducto%2fmaximox-400-57-amoxicilina-57-mg-5ml-suspension-70-ml%2f&cfmid=cfm-000895,ecofarmacias,A,MISSING_ACTIVE_INGREDIENT_VOCABULARY,token(s) con forma de molécula fuera de vocabulario: maximox,Maximox 400/57 Amoxicilina 57 mg/5mL Suspensión 70 mL,,amoxicilina,,2,true,false,ratio,liquido-oral,oral,,unresolved,ing+unit,true,amoxicilina 500mg,https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchKey=maximox%7C70ml&url=https%3A%2F%2Fwww.ecofarmacias.cl%2Fproducto%2Fmaximox-400-57-amoxicilina-57-mg-5ml-suspension-70-ml%2F&cfmId=CFM-000895
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=amoval%7c70ml%7c70&url=https%3a%2f%2fwww.farmaciasahumada.cl%2famoval-duo--400-mg-5ml-x-70-ml-polvo-para-suspension-oral-23097.html&cfmid=cfm-000933,ahumada,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita",Amoval Duo  400 mg/5mL x 70 mL Polvo Para Suspensión Oral,amoval,,,0,false,false,ratio,liquido-oral,oral,,unresolved,ing+unit,true,amoxicilina 500mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=amoval%7C70ml%7C70&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Famoval-duo--400-mg-5ml-x-70-ml-polvo-para-suspension-oral-23097.html&cfmId=CFM-000933
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=ambilan%7c70ml&url=https%3a%2f%2fwww.farmaciasahumada.cl%2fambilan-bid-400-57-suspension-oral-70-ml-94520.html&cfmid=cfm-000920,ahumada,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita",Ambilan Bid 400/57 Suspensión Oral 70 mL,ambilan,,,2,true,false,absent,liquido-oral,oral,,unresolved,ing+conc+unit,false,amoxicilina 500mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=ambilan%7C70ml&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Fambilan-bid-400-57-suspension-oral-70-ml-94520.html&cfmId=CFM-000920
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=novamox%7c1000mg%7c20&url=https%3a%2f%2fwww.farmaciasahumada.cl%2fnovamox-1-g-x-20-comprimidos-dispersables-88103.html&cfmid=cfm-000923,ahumada,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita",Novamox 1 g x 20 Comprimidos Dispersables,novamox,,,0,false,false,mass-only,comprimido,oral,comprimido,unresolved,ing,true,amoxicilina 500mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=novamox%7C1000mg%7C20&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Fnovamox-1-g-x-20-comprimidos-dispersables-88103.html&cfmId=CFM-000923
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=optamox%7c875mg%7c14&url=https%3a%2f%2fwww.farmaciasahumada.cl%2foptamox-875-mg-x-14-comprimidos-recubiertos-28045.html&cfmid=cfm-000924,ahumada,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita",Optamox 875 mg x 14 Comprimidos Recubiertos,optamox,,,0,false,false,mass-only,comprimido,oral,comprimido,unresolved,ing,true,amoxicilina 500mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=optamox%7C875mg%7C14&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Foptamox-875-mg-x-14-comprimidos-recubiertos-28045.html&cfmId=CFM-000924
ecofarmacias|https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchkey=clavinex%7c70ml&url=https%3a%2f%2fwww.ecofarmacias.cl%2fproducto%2fclavinex-duo-forte-amoxicilina-70ml-acido-clavulanico-susp-oral-descuento%2f&cfmid=cfm-000937,ecofarmacias,G,AMBIGUOUS_AGAINST_REGISTRY,"más de un concepto candidato en el registro, sin desempate",Clavinex Duo Forte Amoxicilina 70ml susp oral DESCUENTO,,amoxicilina,,1,false,true,absent,liquido-oral,oral,,ambiguous,conc+unit,false,amoxicilina 500mg,https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchKey=clavinex%7C70ml&url=https%3A%2F%2Fwww.ecofarmacias.cl%2Fproducto%2Fclavinex-duo-forte-amoxicilina-70ml-acido-clavulanico-susp-oral-descuento%2F&cfmId=CFM-000937
ecofarmacias|https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchkey=clavinex%7c100ml&url=https%3a%2f%2fwww.ecofarmacias.cl%2fproducto%2fclavinex-duo-forte-amoxicilina-800mg-acido-clavulanico-57mg-100ml-descuento%2f&cfmid=cfm-000908,ecofarmacias,F,DOSAGE_FORM_UNREADABLE,no se pudo leer forma farmacéutica canónica,Clavinex duo forte amoxicilina 800mg ácido clavulánico 57mg 100ml DESCUENTO,,amoxicilina+clavulanico,,2,true,true,mass-only,,,,unresolved,form+route+unit,false,amoxicilina 500mg,https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchKey=clavinex%7C100ml&url=https%3A%2F%2Fwww.ecofarmacias.cl%2Fproducto%2Fclavinex-duo-forte-amoxicilina-800mg-acido-clavulanico-57mg-100ml-descuento%2F&cfmId=CFM-000908
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=clavam%7c875mg%7c20&url=https%3a%2f%2fwww.farmaciasahumada.cl%2fclavam-duo-875-mg-125-mg-x-20-comprimidos-recubiertos-76450.html&cfmid=cfm-000891,ahumada,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita",Clavam Duo 875 mg/125 mg x 20 Comprimidos Recubiertos,clavam,,,2,true,false,mass-only,comprimido,oral,comprimido,unresolved,ing,true,amoxicilina 500mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=clavam%7C875mg%7C20&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Fclavam-duo-875-mg-125-mg-x-20-comprimidos-recubiertos-76450.html&cfmId=CFM-000891
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=amobiotic%7c90ml%7c90&url=https%3a%2f%2fwww.farmaciasahumada.cl%2famobiotic-bid-1000-mg-5-ml-x-90-ml-polvo-para-suspension-oral-con-solvente-40951.html&cfmid=cfm-000913,ahumada,A,MISSING_ACTIVE_INGREDIENT_VOCABULARY,token(s) con forma de molécula fuera de vocabulario: solvente,Amobiotic BID 1000 mg/5 mL x 90 mL Polvo para Suspensión Oral con Solvente,amobiotic,,,0,false,false,ratio,liquido-oral,oral,,unresolved,ing+unit,true,amoxicilina 500mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=amobiotic%7C90ml%7C90&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Famobiotic-bid-1000-mg-5-ml-x-90-ml-polvo-para-suspension-oral-con-solvente-40951.html&cfmId=CFM-000913
salcobrand|https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchkey=ambilan%7c70ml&url=https%3a%2f%2fsalcobrand.cl%2fproducts%2fambilan-bid-forte-amoxicilina-acido-clavulanico-suspension-oral-70ml%3fdefault_sku%3d590255&cfmid=cfm-000920,salcobrand,D,CONCENTRATION_ABSENT,el nombre no declara concentración,Ambilan Bid Forte Amoxicilina / Ácido Clavulánico Suspensión Oral 70ml,,amoxicilina+clavulanico,,2,true,true,absent,liquido-oral,oral,,unresolved,conc+unit,false,amoxicilina 500mg,https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchKey=ambilan%7C70ml&url=https%3A%2F%2Fsalcobrand.cl%2Fproducts%2Fambilan-bid-forte-amoxicilina-acido-clavulanico-suspension-oral-70ml%3Fdefault_sku%3D590255&cfmId=CFM-000920
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=amoval%7c90ml%7c90&url=https%3a%2f%2fwww.farmaciasahumada.cl%2famoval-duo-1000-mg-5-ml-x-90-ml-polvo-para-suspension-oral-con-solvente-47369.html&cfmid=cfm-000945,ahumada,A,MISSING_ACTIVE_INGREDIENT_VOCABULARY,token(s) con forma de molécula fuera de vocabulario: solvente,Amoval Duo 1000 mg/5 mL x 90 mL Polvo Para Suspensión Oral Con Solvente,amoval,,,0,false,false,ratio,liquido-oral,oral,,unresolved,ing+unit,true,amoxicilina 500mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=amoval%7C90ml%7C90&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Famoval-duo-1000-mg-5-ml-x-90-ml-polvo-para-suspension-oral-con-solvente-47369.html&cfmId=CFM-000945
sermecoop|https://comparafarma-api.vercel.app/api/go?slug=sermecoop&matchkey=ambilan%7c90ml&url=https%3a%2f%2fwww.farmaciasermecoop.cl%2findex.php%2fonline%2fdetalleproducto%3fp_%3d21758%26d_%3d1&cfmid=cfm-000914,sermecoop,E,CONCENTRATION_MASS_ONLY_ON_NON_DISCRETE_FORM,"masa absoluta en forma liquido-oral, no es concentración completa",Ambilan Bid Forte (amoxicilina/clavulanico) 800/57mg Susp Oral 90ml,,amoxicilina+clavulanico,,2,true,true,mass-only,liquido-oral,oral,,unresolved,unit,false,amoxicilina 500mg,https://comparafarma-api.vercel.app/api/go?slug=sermecoop&matchKey=ambilan%7C90ml&url=https%3A%2F%2Fwww.farmaciasermecoop.cl%2Findex.php%2Fonline%2Fdetalleproducto%3Fp_%3D21758%26d_%3D1&cfmId=CFM-000914
ecofarmacias|https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchkey=clavinex%7c70ml&url=https%3a%2f%2fwww.ecofarmacias.cl%2fproducto%2fclavinex-duo-amoxicilina-400-mg-acido-clavulanico-57-mg-70-ml%2f&cfmid=cfm-000937,ecofarmacias,F,DOSAGE_FORM_UNREADABLE,no se pudo leer forma farmacéutica canónica,Clavinex Duo Amoxicilina 400 Mg / Acido Clavulánico 57 mg 70 Ml,,amoxicilina+clavulanico,,2,true,true,mass-only,,,,unresolved,form+route+unit,false,amoxicilina 500mg,https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchKey=clavinex%7C70ml&url=https%3A%2F%2Fwww.ecofarmacias.cl%2Fproducto%2Fclavinex-duo-amoxicilina-400-mg-acido-clavulanico-57-mg-70-ml%2F&cfmId=CFM-000937
salcobrand|https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchkey=ambilan%7c90ml&url=https%3a%2f%2fsalcobrand.cl%2fproducts%2fambilan-bid-forte-amoxicilina-acido-clavulanico-suspension-oral-90ml%3fdefault_sku%3d438212&cfmid=cfm-000914,salcobrand,D,CONCENTRATION_ABSENT,el nombre no declara concentración,Ambilan Bid Forte Amoxicilina / Ácido Clavulánico Suspensión Oral 90ml,,amoxicilina+clavulanico,,2,true,true,absent,liquido-oral,oral,,unresolved,conc+unit,false,amoxicilina 500mg,https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchKey=ambilan%7C90ml&url=https%3A%2F%2Fsalcobrand.cl%2Fproducts%2Fambilan-bid-forte-amoxicilina-acido-clavulanico-suspension-oral-90ml%3Fdefault_sku%3D438212&cfmId=CFM-000914
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=amoval%7c120ml%7c120&url=https%3a%2f%2fwww.farmaciasahumada.cl%2famoval-duo-1000-mg-5ml-x-120-ml-polvo-para-suspension-oral-con-solvente-89898.html&cfmid=cfm-000935,ahumada,A,MISSING_ACTIVE_INGREDIENT_VOCABULARY,token(s) con forma de molécula fuera de vocabulario: solvente,Amoval Duo 1000 mg/5ml x 120 ml Polvo para Suspensión Oral con Solvente,amoval,,,0,false,false,ratio,liquido-oral,oral,,unresolved,ing+unit,true,amoxicilina 500mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=amoval%7C120ml%7C120&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Famoval-duo-1000-mg-5ml-x-120-ml-polvo-para-suspension-oral-con-solvente-89898.html&cfmId=CFM-000935
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=ambilan%7c90ml%7c90&url=https%3a%2f%2fwww.farmaciasahumada.cl%2fambilan-bid-forte-800-mg-57-mg-x-90-ml-polvo-para-suspension-oral-46933.html&cfmid=cfm-001240,ahumada,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita",Ambilan Bid Forte 800 mg/57 mg x 90 mL Polvo Para Suspensión Oral,ambilan,,,2,true,false,mass-only,liquido-oral,oral,,unresolved,ing+unit,false,amoxicilina 500mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=ambilan%7C90ml%7C90&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Fambilan-bid-forte-800-mg-57-mg-x-90-ml-polvo-para-suspension-oral-46933.html&cfmId=CFM-001240
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=clavinex%7c875mg%7c14&url=https%3a%2f%2fwww.farmaciasahumada.cl%2fclavinex-duo-cd-875-mg-125-mg-x-14-comprimidos-dispersables-81775.html&cfmid=cfm-000944,ahumada,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita",Clavinex Duo CD 875 mg/125 mg x 14 Comprimidos Dispersables,clavinex,,,2,true,false,mass-only,comprimido,oral,comprimido,unresolved,ing,true,amoxicilina 500mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=clavinex%7C875mg%7C14&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Fclavinex-duo-cd-875-mg-125-mg-x-14-comprimidos-dispersables-81775.html&cfmId=CFM-000944
